400	0.018532
401	0.018410
402	0.018289
403	0.018169
404	0.018050
405	0.017932
406	0.017815
407	0.017698
408	0.017582
409	0.017467
410	0.017352
411	0.017239
412	0.017126
413	0.017014
414	0.016902
415	0.016791
416	0.016682
417	0.016572
418	0.016464
419	0.016356
420	0.016249
421	0.016143
422	0.016037
423	0.015932
424	0.015828
425	0.015724
426	0.015622
427	0.015519
428	0.015418
429	0.015317
430	0.015217
431	0.015118
432	0.015019
433	0.014921
434	0.014823
435	0.014726
436	0.014630
437	0.014534
438	0.014439
439	0.014345
440	0.014251
441	0.014158
442	0.014066
443	0.013974
444	0.013883
445	0.013792
446	0.013702
447	0.013613
448	0.013524
449	0.013435
450	0.013348
451	0.013261
452	0.013174
453	0.013088
454	0.013003
455	0.012918
456	0.012834
457	0.012750
458	0.012667
459	0.012584
460	0.012502
461	0.012421
462	0.012340
463	0.012260
464	0.012180
465	0.012101
466	0.012022
467	0.011944
468	0.011867
469	0.011790
470	0.011713
471	0.011637
472	0.011562
473	0.011487
474	0.011412
475	0.011338
476	0.011265
477	0.011192
478	0.011119
479	0.011047
480	0.010975
481	0.010904
482	0.010833
483	0.010763
484	0.010693
485	0.010624
486	0.010555
487	0.010487
488	0.010418
489	0.010351
490	0.010284
491	0.010217
492	0.010151
493	0.010085
494	0.010020
495	0.009955
496	0.009890
497	0.009826
498	0.009762
499	0.009699
500	0.009636
501	0.009573
502	0.009511
503	0.009450
504	0.009388
505	0.009328
506	0.009267
507	0.009207
508	0.009147
509	0.009088
510	0.009029
511	0.008970
512	0.008912
513	0.008855
514	0.008797
515	0.008740
516	0.008683
517	0.008627
518	0.008571
519	0.008516
520	0.008460
521	0.008406
522	0.008351
523	0.008297
524	0.008243
525	0.008190
526	0.008137
527	0.008084
528	0.008031
529	0.007979
530	0.007928
531	0.007876
532	0.007825
533	0.007774
534	0.007724
535	0.007674
536	0.007624
537	0.007575
538	0.007526
539	0.007477
540	0.007428
541	0.007380
542	0.007332
543	0.007285
544	0.007238
545	0.007191
546	0.007144
547	0.007098
548	0.007052
549	0.007006
550	0.006961
551	0.006916
552	0.006871
553	0.006826
554	0.006782
555	0.006738
556	0.006694
557	0.006651
558	0.006608
559	0.006565
560	0.006523
561	0.006480
562	0.006438
563	0.006397
564	0.006355
565	0.006314
566	0.006273
567	0.006232
568	0.006192
569	0.006152
570	0.006112
571	0.006072
572	0.006033
573	0.005994
574	0.005955
575	0.005917
576	0.005878
577	0.005840
578	0.005802
579	0.005765
580	0.005727
581	0.005690
582	0.005653
583	0.005617
584	0.005580
585	0.005544
586	0.005508
587	0.005473
588	0.005437
589	0.005402
590	0.005367
